datetime,index,sv,rv
2007-09-27,CAC 40,0.7692044702933777,0.006760177512462228
2007-09-27,DAX,0.9603488073865092,0.0057879184513951135
2007-09-27,DJIA,0.7114946308778176,0.004266145801540308
2007-09-27,FTSE 100,1.5444196428571428,0.009534149149242423
2007-09-28,CAC 40,0.8436436125798336,0.0066332495807108
2007-09-28,DAX,0.9881850047020604,0.0070498226928058265
2007-09-28,DJIA,0.7321176636568848,0.004207136793592526
2007-09-28,FTSE 100,0.9547321428571428,0.007993747556684536
2007-10-01,CAC 40,0.7186094588713187,0.010378487365700264
2007-10-01,DAX,1.041911719185291,0.007014271166700073
2007-10-01,DJIA,0.8939637132824546,0.0065192024052026475
2007-10-01,FTSE 100,1.1756659980684943,0.011507475830954416
2007-10-02,CAC 40,1.1406499347163788,0.004701063709417264
2007-10-02,DAX,1.007181328545781,0.005138093031466053
2007-10-02,DJIA,0.8343661323969577,0.0043588989435406735
2007-10-02,FTSE 100,1.2392155114776018,0.010973513566766116
2007-10-03,CAC 40,0.7984549543014652,0.005196152422706632
2007-10-03,DAX,0.3357271095152603,0.004774934554525329
2007-10-03,DJIA,0.8641649228397063,0.005558776843874918
2007-10-03,FTSE 100,1.541075700170864,0.00793095202355934
2007-10-04,CAC 40,0.6387639634411721,0.005735852159879993
2007-10-04,DAX,0.7872221878288863,0.0049497474683058325
2007-10-04,DJIA,0.7847014816590435,0.003178049716414141
2007-10-04,FTSE 100,1.0803417279548324,0.006700746227100382
2007-10-05,CAC 40,0.5817314667053531,0.008590692637965813
2007-10-05,DAX,0.9956045316659444,0.0067896980787071825
2007-10-05,DJIA,0.8442990625445405,0.007422937423958255
2007-10-05,FTSE 100,0.9850174578411706,0.00887130204648675
2007-10-08,CAC 40,0.8668939503844479,0.003391164991562634
2007-10-08,DAX,0.9029901566272521,0.00382099463490856
2007-10-08,DJIA,0.7747685515114606,0.0025199206336708304
2007-10-08,FTSE 100,1.2709902681821557,0.003286335345030997
2007-10-09,CAC 40,0.5475119686638619,0.005558776843874918
2007-10-09,DAX,0.9145669535070884,0.005224940191045253
2007-10-09,DJIA,0.6953051103307981,0.0053572380943915495
2007-10-09,FTSE 100,1.3663145382958173,0.00606630035524124
2007-10-10,CAC 40,0.9809589438560856,0.0051185935568278905
2007-10-10,DAX,1.0187581254256175,0.0048785243670601865
2007-10-10,DJIA,0.8045673419542092,0.005347896782848375
2007-10-10,FTSE 100,1.0962291063071097,0.006115553940568261
2007-10-11,CAC 40,0.6957964601769909,0.005718391382198319
2007-10-11,DAX,1.1576796879836562,0.006024948132556827
2007-10-11,DJIA,0.8045673419542092,0.009439279633531365
2007-10-11,FTSE 100,1.3663145382958173,0.0068044103344816
2007-10-12,CAC 40,0.8668939503844479,0.006648308055437865
2007-10-12,DAX,0.9029901566272521,0.006473020933072903
2007-10-12,DJIA,0.6953051103307981,0.0044158804331639245
2007-10-12,FTSE 100,1.1915533764207709,0.010208917670350759
2007-10-15,CAC 40,0.6159509647468446,0.006693280212272604
2007-10-15,DAX,1.030334922305454,0.0053572380943915495
2007-10-15,DJIA,0.764835621363878,0.007169379331573969
2007-10-15,FTSE 100,1.1121164846593865,0.006549809157525126
2007-10-16,CAC 40,0.8783004497316117,0.007409453421137082
2007-10-16,DAX,0.9492973441465984,0.004560701700396553
2007-10-16,DJIA,0.764835621363878,0.007409453421137082
2007-10-16,FTSE 100,1.1756659980684943,0.008167006795638167
2007-10-17,CAC 40,0.8783004497316117,0.00650384501660364
2007-10-17,DAX,0.9608741410264348,0.005779273310719956
2007-10-17,DJIA,0.764835621363878,0.009311283477587824
2007-10-17,FTSE 100,1.159778619716217,0.008916277250063505
2007-10-18,CAC 40,0.969552444508922,0.007848566748139434
2007-10-18,DAX,0.9261437503869252,0.009159694318043591
2007-10-18,DJIA,0.7151709706259637,0.005449770637375485
2007-10-18,FTSE 100,1.2392155114776018,0.011628284482244148
2007-10-19,CAC 40,0.5589184680110257,0.0063087241182350024
2007-10-19,DAX,1.11137250046431,0.006557438524302001
2007-10-19,DJIA,0.9932930147582832,0.013147813506435204
2007-10-19,FTSE 100,1.0485669712502783,0.007745966692414835
2007-10-22,CAC 40,0.912519947773103,0.007962411694957755
2007-10-22,DAX,0.9377205472667616,0.007489993324429602
2007-10-22,DJIA,0.8343661323969577,0.00967987603226405
2007-10-22,FTSE 100,1.5887378352276946,0.01774719696177399
2007-10-23,CAC 40,1.015178441897577,0.006862943974709396
2007-10-23,DAX,0.7061846096700304,0.005019960159204453
2007-10-23,DJIA,0.814500272101792,0.008105553651663778
2007-10-23,FTSE 100,1.2709902681821557,0.010198480278943527
2007-10-24,CAC 40,0.7186094588713187,0.008282511696339463
2007-10-24,DAX,0.9261437503869252,0.0063087241182350024
2007-10-24,DJIA,0.8939637132824546,0.011888902388362014
2007-10-24,FTSE 100,1.1121164846593865,0.01110567422536786
2007-10-25,CAC 40,0.7300159582184824,0.00848528137423857
2007-10-25,DAX,0.7177614065498669,0.007422937423958255
2007-10-25,DJIA,0.754902691216295,0.011355923564378196
2007-10-25,FTSE 100,1.0167922145457244,0.009418067742376884
2007-10-26,CAC 40,0.9239264471202668,0.007661592523751181
2007-10-26,DAX,1.11137250046431,0.006797058187186572
2007-10-26,DJIA,0.7251039007735466,0.00788035532193822
2007-10-26,FTSE 100,1.0644543496025554,0.00843208159353312
2007-10-29,CAC 40,0.7756419556071377,0.004049691346263317
2007-10-29,DAX,1.041911719185291,0.0028930952282978863
2007-10-29,DJIA,0.7052380404783809,0.0049193495504995365
2007-10-29,FTSE 100,1.2709902681821557,0.008910667763978187
2007-10-30,CAC 40,0.8668939503844479,0.003577708763999664
2007-10-30,DAX,0.8914133597474154,0.003974921382870358
2007-10-30,DJIA,0.6456404595928841,0.005440588203494178
2007-10-30,FTSE 100,0.9532427011366168,0.00781664889834512
2007-10-31,CAC 40,0.7642354562599737,0.005907622195096772
2007-10-31,DAX,1.1345260942239828,0.004404543109109048
2007-10-31,DJIA,0.6853721801832152,0.009726253132630263
2007-10-31,FTSE 100,1.1756659980684943,0.00697137002317335
2007-11-01,CAC 40,0.4811528367834488,0.011921619017566365
2007-11-01,DAX,0.8451980429395968,0.009311283477587824
2007-11-01,DJIA,0.9839284420071028,0.01750531347905544
2007-11-01,FTSE 100,1.215566060411826,0.01367559870718646
2007-11-02,CAC 40,0.5798508545851818,0.00944986772394196
2007-11-02,DAX,1.019603988308085,0.009412757300600072
2007-11-02,DJIA,1.0238174328992826,0.01132576708218918
2007-11-02,FTSE 100,1.0341382902011056,0.013180895265496952
2007-11-05,CAC 40,0.8019213946390814,0.007993747556684536
2007-11-05,DAX,0.8586138848910189,0.005458937625582473
2007-11-05,DJIA,0.8642614693305632,0.010435180880080613
2007-11-05,FTSE 100,1.3425654995593301,0.011476541290824514
2007-11-06,CAC 40,0.7402351335129982,0.004909175083453432
2007-11-06,DAX,0.8854455687938632,0.004049691346263317
2007-11-06,DJIA,0.8775577996279565,0.0072456883730947184
2007-11-06,FTSE 100,1.4332793846646903,0.008637129152675673
2007-11-07,CAC 40,0.9006194124408144,0.011364418154925487
2007-11-07,DAX,0.9793564624538184,0.007765307463326871
2007-11-07,DJIA,0.9706321117097096,0.014614239631263747
2007-11-07,FTSE 100,1.7235638170018428,0.022557016646711062
2007-11-08,CAC 40,0.9623056735668976,0.011154505816036851
2007-11-08,DAX,0.9256930946481297,0.008006247560499238
2007-11-08,DJIA,1.329633029739328,0.014808713651090696
2007-11-08,FTSE 100,1.5784216008332663,0.019379731680289083
2007-11-09,CAC 40,1.0980154480442803,0.014786784640346934
2007-11-09,DAX,0.8720297268424411,0.010987583901841206
2007-11-09,DJIA,1.3163366994419348,0.018117229368752832
2007-11-09,FTSE 100,1.4151366076436185,0.013951666567116631
2007-11-12,CAC 40,1.2337252225216635,0.00959166304662544
2007-11-12,DAX,0.9122772526967076,0.005412947441089743
2007-11-12,DJIA,0.8509651390331701,0.011358697108383515
2007-11-12,FTSE 100,1.1429949523275378,0.009099450532861859
2007-11-13,CAC 40,0.8759449079903812,0.008105553651663778
2007-11-13,DAX,1.019603988308085,0.0053758720222862435
2007-11-13,DJIA,0.9440394511149228,0.011962775597661271
2007-11-13,FTSE 100,1.269994391475042,0.010827973032844143
2007-11-14,CAC 40,0.8142586468642979,0.0072387844283415435
2007-11-14,DAX,0.9391089365995516,0.007733045971672481
2007-11-14,DJIA,1.0105211026018892,0.010089449935452379
2007-11-14,FTSE 100,1.1792805063696818,0.01422262282421917
2007-11-15,CAC 40,0.7525723857382148,0.010155097242271982
2007-11-15,DAX,1.2342574595308395,0.010212051703746904
2007-11-15,DJIA,0.8509651390331701,0.010515036852051449
2007-11-15,FTSE 100,1.0522810672221776,0.011414157875200429
2007-11-16,CAC 40,0.9129566646660312,0.010822984800876328
2007-11-16,DAX,1.11351488196804,0.009874208829065749
2007-11-16,DJIA,0.7047055057618439,0.013025244719390112
2007-11-16,FTSE 100,1.0704238442432497,0.013141232818879666
2007-11-19,CAC 40,0.9129566646660312,0.00950789145920377
2007-11-19,DAX,1.2879208273365284,0.007962411694957755
2007-11-19,DJIA,0.8642614693305632,0.010725996457206205
2007-11-19,FTSE 100,1.5602788238121943,0.01270645505245267
2007-11-20,CAC 40,1.048666439143414,0.013130879635424277
2007-11-20,DAX,1.341584195142217,0.010255681352304194
2007-11-20,DJIA,0.9706321117097096,0.014814081139240463
2007-11-20,FTSE 100,1.8142777021072023,0.01638371142323985
2007-11-21,CAC 40,0.7402351335129982,0.011326694133770894
2007-11-21,DAX,1.2745049853851058,0.01076796173841642
2007-11-21,DJIA,0.8642614693305632,0.014725623925661013
2007-11-21,FTSE 100,1.7054210399807703,0.018801515896331337
2007-11-22,CAC 40,0.8265958990895146,0.01064645480899628
2007-11-22,DAX,1.033019830259507,0.008786353054595521
2007-11-22,FTSE 100,1.3425654995593301,0.011100720697324115
2007-11-23,CAC 40,0.9252939168912476,0.00950263121456368
2007-11-23,DAX,0.9391089365995516,0.006332456079595025
2007-11-23,DJIA,0.664816514869664,0.008136338242723197
2007-11-23,FTSE 100,1.3244227225382579,0.0096850400102426
2007-11-26,CAC 40,1.0610036913686307,0.009497368056467012
2007-11-26,DAX,0.9122772526967076,0.0074833147735478825
2007-11-26,DJIA,0.8642614693305632,0.010872396240019951
2007-11-26,FTSE 100,1.2881371684961138,0.01167364553170945
2007-11-27,CAC 40,1.122689952494714,0.010652511440970151
2007-11-27,DAX,0.8049505170853302,0.00848528137423857
2007-11-27,DJIA,0.8775577996279565,0.014512856369440169
2007-11-27,FTSE 100,1.0704238442432497,0.01431844963674489
2007-11-28,CAC 40,0.9006194124408144,0.011453034532384856
2007-11-28,DAX,1.0598515141623517,0.008994442728707544
2007-11-28,DJIA,1.0105211026018892,0.012525773429213865
2007-11-28,FTSE 100,0.9797099591378896,0.01215092589064718
2007-11-29,CAC 40,0.7649096379634314,0.01285577691156781
2007-11-29,DAX,0.9793564624538184,0.008479386770280031
2007-11-29,DJIA,0.8243724784383833,0.007469939758793239
2007-11-29,FTSE 100,1.1067093982853935,0.017373571883754938
2007-11-30,CAC 40,0.7155606290625649,0.010814434797991063
2007-11-30,DAX,0.9659406205023964,0.008312640976248162
2007-11-30,DJIA,0.7312981663566304,0.013784338939535692
2007-11-30,FTSE 100,1.233708837432898,0.01163232564881159
2007-12-03,CAC 40,0.8208577045114053,0.010047288191347951
2007-12-03,DAX,0.9648573069210608,0.0064884512790033344
2007-12-03,DJIA,0.6847111846668879,0.007615773105863908
2007-12-03,FTSE 100,1.050871670702179,0.010300922288805015
2007-12-04,CAC 40,0.9663261584754516,0.008105553651663778
2007-12-04,DAX,0.7363384710713359,0.0068044103344816
2007-12-04,DJIA,0.7629638914859608,0.006648308055437865
2007-12-04,FTSE 100,1.4163922518159806,0.0108444455828779
2007-12-05,CAC 40,0.6857798544019336,0.008179242018671413
2007-12-05,DAX,0.6474700349075541,0.0063403469936589435
2007-12-05,DJIA,0.782527068190729,0.01124691068693977
2007-12-05,FTSE 100,1.1422518159806294,0.010469336177618905
2007-12-06,CAC 40,0.9039825353480032,0.010483844714607327
2007-12-06,DAX,0.9013798525183594,0.00629285308902091
2007-12-06,DJIA,0.7531823031335767,0.0047116875957558995
2007-12-06,FTSE 100,1.35547215496368,0.01171908699515453
2007-12-07,CAC 40,0.8104671006568305,0.006978538528947161
2007-12-07,DAX,0.9521618160405206,0.005856620185738529
2007-12-07,DJIA,0.7629638914859608,0.00462601340248815
2007-12-07,FTSE 100,1.2184019370460046,0.01061291665848743
2007-12-10,CAC 40,0.5922644197107608,0.009715966241192895
2007-12-10,DAX,0.92677083427944,0.0064652919500978465
2007-12-10,DJIA,0.6651480079621197,0.00565685424949238
2007-12-10,FTSE 100,0.9138014527845036,0.00917605579756357
2007-12-11,CAC 40,1.0390603854574751,0.006058052492344384
2007-12-11,DAX,1.2695490880540274,0.004701063709417264
2007-12-11,DJIA,0.9781588352384112,0.011894998949138246
2007-12-11,FTSE 100,0.8833414043583535,0.005495452665613634
2007-12-12,CAC 40,0.8624201199297042,0.015228952688875225
2007-12-12,DAX,0.8759888707572789,0.01072221991940102
2007-12-12,DJIA,0.8118718332478813,0.0221832819934292
2007-12-12,FTSE 100,1.2031719128329297,0.017277789210428517
2007-12-13,CAC 40,0.7585140813839567,0.01169375901923757
2007-12-13,DAX,1.0791167248459237,0.009859006035092991
2007-12-13,DJIA,0.9194693051241064,0.0092520268049763
2007-12-13,FTSE 100,1.523002421307506,0.01777436356103925
2007-12-14,CAC 40,0.9351543469117274,0.010640347738678469
2007-12-14,DAX,1.0664212339653831,0.010618992419245809
2007-12-14,DJIA,0.6455848312573513,0.010994271235511702
2007-12-14,FTSE 100,1.050871670702179,0.012533874101809063
2007-12-17,CAC 40,0.8104671006568305,0.0078993670632526
2007-12-17,DAX,0.9775527978016012,0.007436396977031283
2007-12-17,DJIA,0.8020902448954973,0.0096850400102426
2007-12-17,FTSE 100,1.4620823244552057,0.013508293748656787
2007-12-18,CAC 40,0.9039825353480032,0.011001727137136241
2007-12-18,DAX,1.155289670129165,0.00957078889120432
2007-12-18,DJIA,0.782527068190729,0.009741663102366044
2007-12-18,FTSE 100,1.0051815980629542,0.010149630535147572
2007-12-19,CAC 40,0.7169516659656577,0.011672103495086052
2007-12-19,DAX,0.9648573069210608,0.010489375577220982
2007-12-19,DJIA,0.6944927730192719,0.009617692030835671
2007-12-19,FTSE 100,1.3402421307506054,0.009523654760647302
2007-12-20,CAC 40,0.7377328736748073,0.008473488065725943
2007-12-20,DAX,0.8505978889961984,0.007028513356322231
2007-12-20,DJIA,0.6455848312573513,0.00846758525200662
2007-12-20,FTSE 100,0.8985714285714285,0.008602325267042627
2007-12-21,CAC 40,0.6546080428382093,0.0075033325929216264
2007-12-21,DAX,0.8252069072351179,0.007134423592694787
2007-12-21,DJIA,0.4792978292668215,0.010961751684835777
2007-12-21,FTSE 100,1.035641646489104,0.011906762784233171
2007-12-24,CAC 40,0.5195301927287376,0.002330236039546209
2007-12-24,DJIA,0.5575505360858944,0.005522680508593629
2007-12-24,FTSE 100,0.9747215496368038,0.004669047011971501
2007-12-26,DJIA,0.5673321244382785,0.004242640687119285
2007-12-27,CAC 40,0.6649986466927841,0.005709640969448079
2007-12-27,DAX,0.8252069072351179,0.005338539126015654
2007-12-27,DJIA,0.6749295963145038,0.007720103626247513
2007-12-27,FTSE 100,0.4416707021791768,0.0058736700622353645
2007-12-28,CAC 40,0.5507020042924617,0.00806225774829855
2007-12-28,DAX,0.8379023981156581,0.004242640687119285
2007-12-28,DJIA,0.6847111846668879,0.00870057469366248
2007-12-28,FTSE 100,0.9899515738498788,0.008390470785361212
2007-12-31,CAC 40,0.7273422698202325,0.003178049716414141
2007-12-31,DJIA,0.5771137127906626,0.007078135347674555
2007-12-31,FTSE 100,0.4721307506053269,0.005558776843874918
2008-01-02,CAC 40,0.8934130318991538,0.012573106219228405
2008-01-02,DAX,1.050998098014469,0.010158149437766705
2008-01-02,DJIA,0.931453205212584,0.010867152340884893
2008-01-02,FTSE 100,1.2009209344115004,0.012663767212010808
2008-01-03,CAC 40,0.4679782548043186,0.008648699324175859
2008-01-03,DAX,0.875831748345391,0.009066421565314509
2008-01-03,DJIA,0.8427433761447187,0.007443117626371357
2008-01-03,FTSE 100,0.9889937106918236,0.008683317338436964
2008-01-04,CAC 40,0.7232391210612197,0.011198124843026177
2008-01-04,DAX,1.050998098014469,0.0070498226928058265
2008-01-04,DJIA,0.7983884616107861,0.01299784597539146
2008-01-04,FTSE 100,1.130278526504941,0.012846945162177659
2008-01-07,CAC 40,0.8083260764801867,0.00907193474403338
2008-01-07,DAX,0.9634149231799302,0.007694153624668539
2008-01-07,DJIA,0.8870982906786513,0.011838623230764631
2008-01-07,FTSE 100,1.4128481581311767,0.01064326077853963
2008-01-08,CAC 40,0.8934130318991538,0.007661592523751181
2008-01-08,DAX,0.9634149231799302,0.008117881497040961
2008-01-08,DJIA,0.931453205212584,0.011926986207755922
2008-01-08,FTSE 100,1.271563342318059,0.0091323600454647
2008-01-09,CAC 40,0.8083260764801867,0.008080841540334768
2008-01-09,DAX,0.875831748345391,0.008148619514985345
2008-01-09,DJIA,0.9758081197465166,0.012088465576738844
2008-01-09,FTSE 100,1.2009209344115004,0.015177779811289925
2008-01-10,CAC 40,1.0210434650276043,0.008312640976248162
2008-01-10,DAX,0.875831748345391,0.00781664889834512
2008-01-10,DJIA,0.9758081197465166,0.015725139109082627
2008-01-10,FTSE 100,1.342205750224618,0.010815498139244442
2008-01-11,CAC 40,0.7232391210612197,0.010501999809560082
2008-01-11,DAX,0.9634149231799302,0.008378544026261366
2008-01-11,DJIA,0.9758081197465166,0.013774432837688816
2008-01-11,FTSE 100,0.9889937106918236,0.011869035344121271
2008-01-14,CAC 40,0.8083260764801867,0.006565059024867941
2008-01-14,DAX,0.9634149231799302,0.004460941604639093
2008-01-14,DJIA,0.7983884616107861,0.009327379053088815
2008-01-14,FTSE 100,0.9183513027852648,0.008087026647662292
2008-01-15,CAC 40,1.1061304204465712,0.009586448768965493
2008-01-15,DAX,1.050998098014469,0.00893308457365092
2008-01-15,DJIA,1.1088728633483145,0.011846645094709302
2008-01-15,FTSE 100,1.271563342318059,0.01266676754345796
2008-01-16,CAC 40,1.1486738981560547,0.01448930640161909
2008-01-16,DAX,1.3137476225180866,0.011021206830470065
2008-01-16,DJIA,1.1532277778822468,0.014072775134990254
2008-01-16,FTSE 100,1.5541329739442944,0.02001506932288769
2008-01-17,CAC 40,0.9359565096086372,0.016507634597361306
2008-01-17,DAX,1.1385812728490083,0.012663648763290935
2008-01-17,DJIA,1.3750023505519098,0.014687954248294756
2008-01-17,FTSE 100,1.5541329739442944,0.020365264545298696
2008-01-18,CAC 40,1.2337608535750215,0.017157272510512852
2008-01-18,DAX,1.4013307973526257,0.014406387472229115
2008-01-18,DJIA,1.508067094153707,0.019402912152561017
2008-01-18,FTSE 100,1.6247753818508537,0.015539369356573
2008-01-21,CAC 40,3.4460216944681643,0.03336562602439822
2008-01-21,DAX,5.2549904900723465,0.03503279891758579
2008-01-21,FTSE 100,3.1789083557951474,0.03608459505107408
2008-01-22,CAC 40,4.254347770948351,0.0542662141668276
2008-01-22,DAX,8.75831748345391,0.051158254465921725
2008-01-22,DJIA,4.435491453393257,0.04024554633745205
2008-01-22,FTSE 100,7.064240790655884,0.05838570886783854
2008-01-23,CAC 40,2.5100651848595272,0.03725301330093983
2008-01-23,DAX,5.342573664906887,0.03667116033070129
2008-01-23,DJIA,2.2621006412305613,0.031973895602506734
2008-01-23,FTSE 100,3.1789083557951474,0.030123545608045543
2008-01-24,CAC 40,2.1271738854741757,0.027229781490125844
2008-01-24,DAX,4.2915755668924165,0.03313074101193633
2008-01-24,DJIA,1.7741965813573026,0.014381272544528178
2008-01-24,FTSE 100,2.9669811320754715,0.03619273407743604
2008-01-25,CAC 40,1.9144564969267577,0.021417889718644084
2008-01-25,DAX,3.1529942940434075,0.023174900215534908
2008-01-25,DJIA,1.3306474360179772,0.013914452917739885
2008-01-25,FTSE 100,1.8367026055705296,0.02164236585958199
2008-01-28,CAC 40,1.5315651975414064,0.0189664440525893
2008-01-28,DAX,1.9268298463598603,0.021627621228419918
2008-01-28,DJIA,1.1088728633483145,0.013096144470797504
2008-01-28,FTSE 100,1.766060197663971,0.024267035253611017
2008-01-29,CAC 40,1.2337608535750215,0.012670240723837886
2008-01-29,DAX,1.9268298463598603,0.01255818458217588
2008-01-29,DJIA,0.931453205212584,0.010244364304338264
2008-01-29,FTSE 100,1.4834905660377358,0.013992533723382623
2008-01-30,CAC 40,1.4039347644129556,0.012963911446781792
2008-01-30,DAX,1.5764971470217035,0.010793748190503612
2008-01-30,DJIA,0.9758081197465166,0.015939855708255332
2008-01-30,FTSE 100,1.4128481581311767,0.013463840462512916
2008-01-31,CAC 40,1.2337608535750215,0.02075439712446497
2008-01-31,DAX,1.6640803218562428,0.020137874763738104
2008-01-31,DJIA,0.9758081197465166,0.018829976101949787
2008-01-31,FTSE 100,1.4834905660377358,0.021015874952045183
2008-02-01,CAC 40,1.0998466724777096,0.016291807757274818
2008-02-01,DAX,1.6425656928349923,0.01847233065966501
2008-02-01,DJIA,1.0293840639174028,0.01012654926418669
2008-02-01,FTSE 100,2.0003347560465308,0.0245178098532475
2008-02-04,CAC 40,1.3227885655475158,0.00985393322486001
2008-02-04,DAX,1.4783091235514931,0.008740709353364863
2008-02-04,DJIA,0.8235072511339222,0.008479386770280031
2008-02-04,FTSE 100,1.3602276341116408,0.010017584539199058
2008-02-05,CAC 40,1.4862792871320405,0.015425563198794397
2008-02-05,DAX,1.5440117512648932,0.015780177438799604
2008-02-05,DJIA,1.040821664627596,0.018132981001479045
2008-02-05,FTSE 100,1.6002678048372247,0.01482996965607145
2008-02-06,CAC 40,1.129572258220351,0.016887066056600834
2008-02-06,DAX,1.560437408193243,0.012406570839680076
2008-02-06,DJIA,1.1437600710193363,0.0101187449814688
2008-02-06,FTSE 100,1.2802142438697797,0.012365840044250936
2008-02-07,CAC 40,1.2782001869335544,0.018008386934981156
2008-02-07,DAX,1.6261400359066425,0.018793429702957363
2008-02-07,DJIA,0.9950712617868226,0.01579886071841891
2008-02-07,FTSE 100,1.7802979328814124,0.01993429206167101
2008-02-08,CAC 40,1.11470946534903,0.013657562007913418
2008-02-08,DAX,1.4618834666231433,0.0153562365181056
2008-02-08,DJIA,0.8235072511339222,0.01137022427219446
2008-02-08,FTSE 100,1.3802309816721063,0.015890280047878326
2008-02-11,CAC 40,0.9512187437645055,0.012844804397109362
2008-02-11,DAX,1.363329525053044,0.012570918820834059
2008-02-11,DJIA,1.075134466758176,0.009093954035511723
2008-02-11,FTSE 100,1.3402242865511755,0.013245980522407542
2008-02-12,CAC 40,1.3971025299041178,0.01521315220458929
2008-02-12,DAX,1.2812012404112942,0.014502103295729209
2008-02-12,DJIA,0.9950712617868226,0.01212781925986696
2008-02-12,FTSE 100,1.640274499958155,0.015717378916346073
2008-02-13,CAC 40,1.3227885655475158,0.01441065577966527
2008-02-13,DAX,1.1826472988411951,0.012749274489162118
2008-02-13,DJIA,0.8349448518441156,0.011163243256330124
2008-02-13,FTSE 100,1.3402242865511755,0.016171116226160766
2008-02-14,CAC 40,0.9363559508931852,0.012633408091247586
2008-02-14,DAX,1.330478211196344,0.011514208613708544
2008-02-14,DJIA,0.8006320497135354,0.009348796714016195
2008-02-14,FTSE 100,1.3402242865511755,0.013542451772112758
2008-02-15,CAC 40,0.8769047794079037,0.013531703514339943
2008-02-15,DAX,1.2812012404112942,0.012966649528694758
2008-02-15,DJIA,0.8006320497135354,0.008209750300709516
2008-02-15,FTSE 100,1.4602443719139673,0.012275178206445721
2008-02-18,CAC 40,1.0998466724777096,0.00975192288730792
2008-02-18,DAX,1.346903868124694,0.009797958971132713
2008-02-18,FTSE 100,1.3202209389907102,0.014744999152254978
2008-02-19,CAC 40,0.8174536079226221,0.01351451071996319
2008-02-19,DAX,1.116944671127795,0.013522721619555731
2008-02-19,DJIA,0.8120696504237288,0.012894456173100128
2008-02-19,FTSE 100,1.4202376767930367,0.013923218018834584
2008-02-20,CAC 40,0.9066303651505444,0.013695145125189438
2008-02-20,DAX,1.2319242696262445,0.012450702791409005
2008-02-20,DJIA,0.7320064454523753,0.012174440438886708
2008-02-20,FTSE 100,1.4802477194744328,0.01993218502824013
2008-02-21,CAC 40,1.0255327081211076,0.011482987416173544
2008-02-21,DAX,0.9691137587726456,0.01428835189936194
2008-02-21,DJIA,0.7091312440319885,0.010529767328863444
2008-02-21,FTSE 100,1.3602276341116408,0.012090781612451695
2008-02-22,CAC 40,0.7728652293086608,0.012027385418286051
2008-02-22,DAX,1.1826472988411951,0.01407448045222274
2008-02-22,DJIA,0.8235072511339222,0.013252282822215952
2008-02-22,FTSE 100,1.500251067034898,0.013891724155050014
2008-02-25,CAC 40,0.966081536635826,0.010139723862117743
2008-02-25,DAX,1.0512420434143952,0.010255925116731304
2008-02-25,DJIA,0.7091312440319885,0.012506398362438323
2008-02-25,FTSE 100,1.6202711523976898,0.01943404229695922
2008-02-26,CAC 40,0.9512187437645055,0.01071363617078721
2008-02-26,DAX,1.0019650726293456,0.010105097723426527
2008-02-26,DJIA,0.8806952546848891,0.008660254037844388
2008-02-26,FTSE 100,1.160194158506988,0.010679653552433244
2008-02-27,CAC 40,1.0998466724777096,0.01303786792385933
2008-02-27,DAX,1.3140525542679942,0.01185103371018748
2008-02-27,DJIA,0.8006320497135354,0.010902247474718229
2008-02-27,FTSE 100,1.4202376767930367,0.011572078464994957
2008-02-28,CAC 40,1.11470946534903,0.012759427886860759
2008-02-28,DAX,1.1826472988411951,0.011903528888527132
2008-02-28,DJIA,0.8120696504237288,0.010683491938500258
2008-02-28,FTSE 100,1.2202042011883838,0.011615636013581005
2008-02-29,CAC 40,0.9512187437645055,0.01409106099624865
2008-02-29,DAX,1.0840933572710951,0.01275648854505032
2008-02-29,DJIA,0.9150080568154692,0.014284292072062934
2008-02-29,FTSE 100,1.5802644572767592,0.013508515832614624
2008-03-03,CAC 40,1.1436309674537553,0.01286133741101601
2008-03-03,DAX,1.2045481747456612,0.014654146170964718
2008-03-03,DJIA,0.7786366637323944,0.01084393839893975
2008-03-03,FTSE 100,1.18791724456773,0.019491536624904663
2008-03-04,CAC 40,0.908177532977982,0.013731933585624422
2008-03-04,DAX,1.229642928386196,0.013966531423370657
2008-03-04,DJIA,0.9111705639421636,0.01544399559699497
2008-03-04,FTSE 100,1.2707951918631528,0.01298437522563177
2008-03-05,CAC 40,0.9922680452907584,0.012015073865773777
2008-03-05,DAX,1.2547376820267304,0.01071116240190578
2008-03-05,DJIA,0.7620699262061732,0.011760017006790423
2008-03-05,FTSE 100,1.2707951918631528,0.010146969991086007
2008-03-06,CAC 40,0.975449942828203,0.012320917173652293
2008-03-06,DAX,1.028884899261919,0.011497869367843768
2008-03-06,DJIA,0.7123697136275098,0.011334284273830441
2008-03-06,FTSE 100,1.1602912621359223,0.009889388252060892
2008-03-07,CAC 40,1.0931766600660895,0.01507723449442901
2008-03-07,DAX,1.3300219429483342,0.015369255024235888
2008-03-07,DJIA,0.9608707765208272,0.014116090110225282
2008-03-07,FTSE 100,1.3536731391585757,0.018902248543493445
2008-03-10,CAC 40,0.756814610814985,0.010993680002619688
2008-03-10,DAX,1.3551166965888688,0.009969954864491615
2008-03-10,DJIA,0.8449036138372791,0.008717797887081347
2008-03-10,FTSE 100,1.0497873324086917,0.010530004748337013
2008-03-11,CAC 40,0.7904508157400956,0.01759673265126228
2008-03-11,DAX,1.3300219429483342,0.01688644426751825
2008-03-11,DJIA,1.2093718394141446,0.024601686934029542
2008-03-11,FTSE 100,1.3260471567267682,0.017107016104511038
